Course ID,Course Name,Course Description,Course Difficulty Level,Course Requirements,Section ID,Section Name,Section Description,Section Difficulty Level,Subsection ID,Subsection Name,Subsection Description,Subsection Difficulty Level,Exercise ID,Exercise Number,Exercise Question Type,Exercise Tags,Exercise Description,Exercise Draw By Skills,Exercise Draw By Tag,Exercise Editing Allowed,Exercise Help,Exercise Instant Feedback,Exercise Moving Allowed,Exercise Number to Draw,Exercise Passing Criterium,Exercise Save Seed,Exercise Seed,Exercise Shuffled,Exercise Text Before Start,Exercise Text After End,Exercise Timed Limit,Exercise Timed Type,Exercise Skills,Exercise Repeatable,Question ID,Question,Question Type,Question Tags,Question Choices,Question Shuffle Options,Question Shuffle Answers,Question Num Eval,Question Correct Answer,Question Correct,Question Incorrect,Question Feedback,Question Skills,Question Description
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,13 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,22,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,24 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,31,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,45 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,51,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,48 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,54,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,76 + 5 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,81,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,78 + 2 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,80,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,38 + 3 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,41,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,35 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,44,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,14 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,22,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,19 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,25,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,28 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,35,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,65 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,74,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,69 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,77,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,67 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,74,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,48 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,55,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,58 + 4 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,62,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,55 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,63,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,56 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,63,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,84 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,91,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,58 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,67,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,29 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,37,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,74 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,82,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,2,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,77 + 5 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,82,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Bereken de som uit je hoofd en vul hieronder je antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,99 + 13 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,112,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,82 + 89 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,171,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,39 + 12 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,51,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,22 + 99 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,121,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,65 + 17 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,82,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,26 + 15 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,41,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,78 + 45 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,123,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,49 + 22 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,71,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,35 + 99 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,134,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,188 + 75 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,263,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,115 + 46 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,161,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,651 + 83 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,734,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,557 + 35 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,592,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,128 + 24 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,152,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,289 + 35 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,324,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,544 + 63 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,607,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,333 + 78 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,411,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,569 + 55 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,624,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,84 + 667 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,751,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,86 + 708 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,794,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,83 + 853 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,936,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,91 + 435 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,526,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,97 + 124 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,221,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,74 + 444 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,518,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,92 + 998 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,1090,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,86 + 139 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,225,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,42 + 283 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,325,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,197 + 881 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,1078,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,340 + 586 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,926,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Gehele getallen,,1,,Optellen,,1,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",TRUE,,855 + 969 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,1824,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
