course_name,section_difficulty_level,section_name,subsection_difficulty_level,subsection_name,exercise_number,status,"systemID","tags","ID","questionType","preQuestionContent","questionContent","answerContent","shuffleOptions","shuffleAnswers","numEval","correctFeedback","incorectFeedback","specialFeedback"
Conceptual Math,1,Natural Number,1,Addition,1,true,"337123341099568","{""+"", ""tables""}","tms_tbl_0611","FITBT","","6 + 11 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"428261467490553","{""+"", ""tables""}","tms_tbl_0612","FITBT","","6 + 12 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"528107400514271","{""+"", ""tables""}","tms_tbl_0613","FITBT","","6 + 13 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"794458365286395","{""+"", ""tables""}","tms_tbl_0614","FITBT","","6 + 14 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"931549682815539","{""+"", ""tables""}","tms_tbl_0615","FITBT","","6 + 15 = <ans>","{{21}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"745064621702909","{""+"", ""tables""}","tms_tbl_0616","FITBT","","6 + 16 = <ans>","{{22}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"071795672239717","{""+"", ""tables""}","tms_tbl_0617","FITBT","","6 + 17 = <ans>","{{23}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"408216450626016","{""+"", ""tables""}","tms_tbl_0618","FITBT","","6 + 18 = <ans>","{{24}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"773684366891833","{""+"", ""tables""}","tms_tbl_0619","FITBT","","6 + 19 = <ans>","{{25}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"357406924607516","{""+"", ""tables""}","tms_tbl_0620","FITBT","","6 + 20 = <ans>","{{26}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"213876432613319","{""+"", ""tables"", ""<=10""}","tms_tbl_0700","FITBT","","7 + 0 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"072496949766681","{""+"", ""tables"", ""<=10""}","tms_tbl_0701","FITBT","","7 + 1 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"724875207005297","{""+"", ""tables"", ""<=10""}","tms_tbl_0702","FITBT","","7 + 2 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"645873775422688","{""+"", ""tables"", ""<=10""}","tms_tbl_0703","FITBT","","7 + 3 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"575491310204043","{""+"", ""tables"", ""<=10""}","tms_tbl_0704","FITBT","","7 + 4 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"647790352840550","{""+"", ""tables"", ""<=10""}","tms_tbl_0705","FITBT","","7 + 5 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"011982858144146","{""+"", ""tables"", ""<=10""}","tms_tbl_0706","FITBT","","7 + 6 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"197393858992891","{""+"", ""tables"", ""<=10""}","tms_tbl_0707","FITBT","","7 + 7 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"599194363864255","{""+"", ""tables"", ""<=10""}","tms_tbl_0708","FITBT","","7 + 8 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"800309895415460","{""+"", ""tables"", ""<=10""}","tms_tbl_0709","FITBT","","7 + 9 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"434715730343785","{""+"", ""tables"", ""<=10""}","tms_tbl_0710","FITBT","","7 + 10 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"624001938396750","{""+"", ""tables""}","tms_tbl_0711","FITBT","","7 + 11 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"382402911106398","{""+"", ""tables""}","tms_tbl_0712","FITBT","","7 + 12 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"364649470443577","{""+"", ""tables""}","tms_tbl_0713","FITBT","","7 + 13 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"268819514175718","{""+"", ""tables""}","tms_tbl_0714","FITBT","","7 + 14 = <ans>","{{21}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"825947379235691","{""+"", ""tables""}","tms_tbl_0715","FITBT","","7 + 15 = <ans>","{{22}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"068806381504701","{""+"", ""tables""}","tms_tbl_0716","FITBT","","7 + 16 = <ans>","{{23}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"239636917858456","{""+"", ""tables""}","tms_tbl_0717","FITBT","","7 + 17 = <ans>","{{24}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"379690890588162","{""+"", ""tables""}","tms_tbl_0718","FITBT","","7 + 18 = <ans>","{{25}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"092213108659724","{""+"", ""tables""}","tms_tbl_0719","FITBT","","7 + 19 = <ans>","{{26}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"200301089808200","{""+"", ""tables""}","tms_tbl_0720","FITBT","","7 + 20 = <ans>","{{27}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"647978426801241","{""+"", ""tables"", ""<=10""}","tms_tbl_0800","FITBT","","8 + 0 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"804557831926255","{""+"", ""tables"", ""<=10""}","tms_tbl_0801","FITBT","","8 + 1 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"607816938003972","{""+"", ""tables"", ""<=10""}","tms_tbl_0802","FITBT","","8 + 2 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"575074488783441","{""+"", ""tables"", ""<=10""}","tms_tbl_0803","FITBT","","8 + 3 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"973989516869062","{""+"", ""tables"", ""<=10""}","tms_tbl_0804","FITBT","","8 + 4 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"825050126362699","{""+"", ""tables"", ""<=10""}","tms_tbl_0805","FITBT","","8 + 5 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"095528967682414","{""+"", ""tables"", ""<=10""}","tms_tbl_0806","FITBT","","8 + 6 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"286355390113725","{""+"", ""tables"", ""<=10""}","tms_tbl_0807","FITBT","","8 + 7 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"739036535149629","{""+"", ""tables"", ""<=10""}","tms_tbl_0808","FITBT","","8 + 8 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"645729663891902","{""+"", ""tables"", ""<=10""}","tms_tbl_0809","FITBT","","8 + 9 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"629805836134764","{""+"", ""tables"", ""<=10""}","tms_tbl_0810","FITBT","","8 + 10 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"494584601589981","{""+"", ""tables""}","tms_tbl_0811","FITBT","","8 + 11 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"684694913155611","{""+"", ""tables""}","tms_tbl_0812","FITBT","","8 + 12 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"957916099847593","{""+"", ""tables""}","tms_tbl_0813","FITBT","","8 + 13 = <ans>","{{21}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"968052766428176","{""+"", ""tables""}","tms_tbl_0814","FITBT","","8 + 14 = <ans>","{{22}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"200263156228061","{""+"", ""tables""}","tms_tbl_0815","FITBT","","8 + 15 = <ans>","{{23}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"701454757606683","{""+"", ""tables""}","tms_tbl_0816","FITBT","","8 + 16 = <ans>","{{24}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"706143193043687","{""+"", ""tables""}","tms_tbl_0817","FITBT","","8 + 17 = <ans>","{{25}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"266074389840195","{""+"", ""tables""}","tms_tbl_0818","FITBT","","8 + 18 = <ans>","{{26}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"825892039821612","{""+"", ""tables""}","tms_tbl_0819","FITBT","","8 + 19 = <ans>","{{27}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"526153630091037","{""+"", ""tables""}","tms_tbl_0820","FITBT","","8 + 20 = <ans>","{{28}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"102548246245387","{""+"", ""tables"", ""<=10""}","tms_tbl_0900","FITBT","","9 + 0 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"725753177151697","{""+"", ""tables"", ""<=10""}","tms_tbl_0901","FITBT","","9 + 1 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"820165282354830","{""+"", ""tables"", ""<=10""}","tms_tbl_0902","FITBT","","9 + 2 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"601499091307490","{""+"", ""tables"", ""<=10""}","tms_tbl_0903","FITBT","","9 + 3 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"111162653554207","{""+"", ""tables"", ""<=10""}","tms_tbl_0904","FITBT","","9 + 4 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"389682926781324","{""+"", ""tables"", ""<=10""}","tms_tbl_0905","FITBT","","9 + 5 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"408976517459357","{""+"", ""tables"", ""<=10""}","tms_tbl_0906","FITBT","","9 + 6 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"078489094610851","{""+"", ""tables"", ""<=10""}","tms_tbl_0907","FITBT","","9 + 7 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"207803409425963","{""+"", ""tables"", ""<=10""}","tms_tbl_0908","FITBT","","9 + 8 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"925361959199511","{""+"", ""tables"", ""<=10""}","tms_tbl_0909","FITBT","","9 + 9 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"242715820080277","{""+"", ""tables"", ""<=10""}","tms_tbl_0910","FITBT","","9 + 10 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"756905751259489","{""+"", ""tables""}","tms_tbl_0911","FITBT","","9 + 11 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"653855932078689","{""+"", ""tables""}","tms_tbl_0912","FITBT","","9 + 12 = <ans>","{{21}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"129431083756793","{""+"", ""tables""}","tms_tbl_0913","FITBT","","9 + 13 = <ans>","{{22}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"600957312293961","{""+"", ""tables""}","tms_tbl_0914","FITBT","","9 + 14 = <ans>","{{23}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"455898849768370","{""+"", ""tables""}","tms_tbl_0915","FITBT","","9 + 15 = <ans>","{{24}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"958869234542559","{""+"", ""tables""}","tms_tbl_0916","FITBT","","9 + 16 = <ans>","{{25}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"159112127993350","{""+"", ""tables""}","tms_tbl_0917","FITBT","","9 + 17 = <ans>","{{26}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"009966797904146","{""+"", ""tables""}","tms_tbl_0918","FITBT","","9 + 18 = <ans>","{{27}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"887024706403617","{""+"", ""tables""}","tms_tbl_0919","FITBT","","9 + 19 = <ans>","{{28}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"003567366134208","{""+"", ""tables""}","tms_tbl_0920","FITBT","","9 + 20 = <ans>","{{29}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"795475751122279","{""+"", ""tables"", ""<=10""}","tms_tbl_1000","FITBT","","10 + 0 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"608535996598782","{""+"", ""tables"", ""<=10""}","tms_tbl_1001","FITBT","","10 + 1 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"987261987489342","{""+"", ""tables"", ""<=10""}","tms_tbl_1002","FITBT","","10 + 2 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"648059632652321","{""+"", ""tables"", ""<=10""}","tms_tbl_1003","FITBT","","10 + 3 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"925479338002062","{""+"", ""tables"", ""<=10""}","tms_tbl_1004","FITBT","","10 + 4 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"431789860341405","{""+"", ""tables"", ""<=10""}","tms_tbl_1005","FITBT","","10 + 5 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"631919351784615","{""+"", ""tables"", ""<=10""}","tms_tbl_1006","FITBT","","10 + 6 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"188683274227422","{""+"", ""tables"", ""<=10""}","tms_tbl_1007","FITBT","","10 + 7 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,1,Addition,1,true,"799494348610651","{""+"", ""tables"", ""<=10""}","tms_tbl_1008","FITBT","","10 + 8 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"913231351898111","{""+"", ""tables"", ""<=10""}","tms_tbl_1009","FITBT","","10 + 9 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"400820165949976","{""+"", ""tables"", ""<=10""}","tms_tbl_1010","FITBT","","10 + 10 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"632739997185752","{""+"", ""tables""}","tms_tbl_1011","FITBT","","10 + 11 = <ans>","{{21}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"628216580402390","{""+"", ""tables""}","tms_tbl_1012","FITBT","","10 + 12 = <ans>","{{22}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"326351913621434","{""+"", ""tables""}","tms_tbl_1013","FITBT","","10 + 13 = <ans>","{{23}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"327907264552882","{""+"", ""tables""}","tms_tbl_1014","FITBT","","10 + 14 = <ans>","{{24}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"160720451148950","{""+"", ""tables""}","tms_tbl_1015","FITBT","","10 + 15 = <ans>","{{25}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"560060405346190","{""+"", ""tables""}","tms_tbl_1016","FITBT","","10 + 16 = <ans>","{{26}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"182588223469605","{""+"", ""tables""}","tms_tbl_1017","FITBT","","10 + 17 = <ans>","{{27}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"386070245724312","{""+"", ""tables""}","tms_tbl_1018","FITBT","","10 + 18 = <ans>","{{28}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"632751763459613","{""+"", ""tables""}","tms_tbl_1019","FITBT","","10 + 19 = <ans>","{{29}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"524522062748734","{""+"", ""tables""}","tms_tbl_1020","FITBT","","10 + 20 = <ans>","{{30}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"977675093460888","{""+"", ""tables""}","tms_tbl_1100","FITBT","","11 + 0 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"456035397318788","{""+"", ""tables""}","tms_tbl_1101","FITBT","","11 + 1 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"807297570103919","{""+"", ""tables""}","tms_tbl_1102","FITBT","","11 + 2 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"510393729694336","{""+"", ""tables""}","tms_tbl_1103","FITBT","","11 + 3 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"008138358079632","{""+"", ""tables""}","tms_tbl_1104","FITBT","","11 + 4 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"401450740208859","{""+"", ""tables""}","tms_tbl_1105","FITBT","","11 + 5 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"262629292900597","{""+"", ""tables""}","tms_tbl_1106","FITBT","","11 + 6 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"089928312789977","{""+"", ""tables""}","tms_tbl_1107","FITBT","","11 + 7 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,2,true,"277060825982962","{""+"", ""tables""}","tms_tbl_1108","FITBT","","11 + 8 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
